tid1,tid2,weight
6MSbs2Y0EiRVm69ptJ1sj7,6efQ7Z9hjoP9uWxLtsTJ3C,0.5
6MSbs2Y0EiRVm69ptJ1sj7,22GE8q8JZ9Szz48trWjFBC,0.25
2i3QOzoKnEjrlU0Ex5xpCH,6efQ7Z9hjoP9uWxLtsTJ3C,1.0
2i3QOzoKnEjrlU0Ex5xpCH,22GE8q8JZ9Szz48trWjFBC,0.5
2i3QOzoKnEjrlU0Ex5xpCH,2bOtPtzdNZMXxuAETyMSUt,0.25
6efQ7Z9hjoP9uWxLtsTJ3C,22GE8q8JZ9Szz48trWjFBC,1.0
6efQ7Z9hjoP9uWxLtsTJ3C,2bOtPtzdNZMXxuAETyMSUt,0.5
6efQ7Z9hjoP9uWxLtsTJ3C,7k2zFjj5UwedYJBoW5Cwz0,0.25
4oDP7B9QFabv0I5KBtdWwD,0q3e8Pgy4sgy1dzq5JIWVC,1.0
4oDP7B9QFabv0I5KBtdWwD,2wsW7FXHByxfP6Qzwf4iaj,0.5
4oDP7B9QFabv0I5KBtdWwD,6rpi77GqamZNoltbZ5ksdi,0.25
0q3e8Pgy4sgy1dzq5JIWVC,2wsW7FXHByxfP6Qzwf4iaj,1.0
0q3e8Pgy4sgy1dzq5JIWVC,6rpi77GqamZNoltbZ5ksdi,0.5
0q3e8Pgy4sgy1dzq5JIWVC,2aDxbLGzbGA2brS6QvZSvD,0.25
2wsW7FXHByxfP6Qzwf4iaj,6rpi77GqamZNoltbZ5ksdi,1.0
2wsW7FXHByxfP6Qzwf4iaj,2aDxbLGzbGA2brS6QvZSvD,0.5
2wsW7FXHByxfP6Qzwf4iaj,5Lmj1nEkyKxI3Po2a6Dmt3,0.25
6rpi77GqamZNoltbZ5ksdi,2aDxbLGzbGA2brS6QvZSvD,1.0
6rpi77GqamZNoltbZ5ksdi,5Lmj1nEkyKxI3Po2a6Dmt3,0.5
6rpi77GqamZNoltbZ5ksdi,228nYWqXzsBS9Ha0SIpM7q,0.25
2aDxbLGzbGA2brS6QvZSvD,5Lmj1nEkyKxI3Po2a6Dmt3,1.0
2aDxbLGzbGA2brS6QvZSvD,228nYWqXzsBS9Ha0SIpM7q,0.5
2aDxbLGzbGA2brS6QvZSvD,52eYVUkFTOVozbVFIaFrnV,0.25
5Lmj1nEkyKxI3Po2a6Dmt3,228nYWqXzsBS9Ha0SIpM7q,1.0
5Lmj1nEkyKxI3Po2a6Dmt3,52eYVUkFTOVozbVFIaFrnV,0.5
5Lmj1nEkyKxI3Po2a6Dmt3,7pda6TLAbVGxUjIUtbiNt0,0.25
228nYWqXzsBS9Ha0SIpM7q,52eYVUkFTOVozbVFIaFrnV,1.0
228nYWqXzsBS9Ha0SIpM7q,7pda6TLAbVGxUjIUtbiNt0,0.5
228nYWqXzsBS9Ha0SIpM7q,6bYWdnmdsTTKiQWWsQ3ZAB,0.25
36YZKmdrHfQN5cLiyDW5OT,5liT25TGynubg8APAUzUqC,1.0
36YZKmdrHfQN5cLiyDW5OT,6nAuitReGgzuoxigAib17w,0.5
36YZKmdrHfQN5cLiyDW5OT,2e6CyAvryawG8F9O7kRUWX,0.25
5liT25TGynubg8APAUzUqC,6nAuitReGgzuoxigAib17w,1.0
5liT25TGynubg8APAUzUqC,2e6CyAvryawG8F9O7kRUWX,0.5
5liT25TGynubg8APAUzUqC,7yflDT7Hm2j9Y8BFqf5IqT,0.25
6nAuitReGgzuoxigAib17w,2e6CyAvryawG8F9O7kRUWX,1.0
6nAuitReGgzuoxigAib17w,7yflDT7Hm2j9Y8BFqf5IqT,0.5
6nAuitReGgzuoxigAib17w,0fbnqrpTlUdy0PUwMdU8Pl,0.25
2e6CyAvryawG8F9O7kRUWX,7yflDT7Hm2j9Y8BFqf5IqT,1.0
2e6CyAvryawG8F9O7kRUWX,0fbnqrpTlUdy0PUwMdU8Pl,0.5
2e6CyAvryawG8F9O7kRUWX,49fueUd2ik003xurF75RB6,0.25
7yflDT7Hm2j9Y8BFqf5IqT,0fbnqrpTlUdy0PUwMdU8Pl,1.0
7yflDT7Hm2j9Y8BFqf5IqT,49fueUd2ik003xurF75RB6,0.5
7yflDT7Hm2j9Y8BFqf5IqT,1HGSEG87jSSNAjUZWTFE1y,0.25
0fbnqrpTlUdy0PUwMdU8Pl,49fueUd2ik003xurF75RB6,1.0
0fbnqrpTlUdy0PUwMdU8Pl,1HGSEG87jSSNAjUZWTFE1y,0.5
0fbnqrpTlUdy0PUwMdU8Pl,5p7GiBZNL1afJJDUrOA6C8,0.25
49fueUd2ik003xurF75RB6,1HGSEG87jSSNAjUZWTFE1y,1.0
49fueUd2ik003xurF75RB6,5p7GiBZNL1afJJDUrOA6C8,0.5
49fueUd2ik003xurF75RB6,5EKg3cx2v8v48dqlKp6GjO,0.25
5azJUob8ahbXB3M9YFwTpd,7whZvq9HRLK28XSDxpr1GR,1.0
5azJUob8ahbXB3M9YFwTpd,7qU7vhCPKhkDiJYGoboISc,0.5
5azJUob8ahbXB3M9YFwTpd,3F1cVurf5O2SBcJvSvY4cq,0.25
7whZvq9HRLK28XSDxpr1GR,7qU7vhCPKhkDiJYGoboISc,1.0
7whZvq9HRLK28XSDxpr1GR,3F1cVurf5O2SBcJvSvY4cq,0.5
7whZvq9HRLK28XSDxpr1GR,7wEGeUzpPNnHKfOtSgYjG4,0.25
7qU7vhCPKhkDiJYGoboISc,3F1cVurf5O2SBcJvSvY4cq,1.0
7qU7vhCPKhkDiJYGoboISc,7wEGeUzpPNnHKfOtSgYjG4,0.5
7qU7vhCPKhkDiJYGoboISc,7KmawNv6JUgZ54gSyVF6VQ,0.25
3F1cVurf5O2SBcJvSvY4cq,7wEGeUzpPNnHKfOtSgYjG4,1.0
3F1cVurf5O2SBcJvSvY4cq,7KmawNv6JUgZ54gSyVF6VQ,0.5
3F1cVurf5O2SBcJvSvY4cq,5S5cuxVUcRtDBWqjD9VYEj,0.25
7wEGeUzpPNnHKfOtSgYjG4,7KmawNv6JUgZ54gSyVF6VQ,1.0
7wEGeUzpPNnHKfOtSgYjG4,5S5cuxVUcRtDBWqjD9VYEj,0.5
7wEGeUzpPNnHKfOtSgYjG4,1cCbsojaA6GIT7Y3zuMJ1q,0.25
7KmawNv6JUgZ54gSyVF6VQ,5S5cuxVUcRtDBWqjD9VYEj,1.0
7KmawNv6JUgZ54gSyVF6VQ,1cCbsojaA6GIT7Y3zuMJ1q,0.5
7KmawNv6JUgZ54gSyVF6VQ,1fJELcAJZwkSgAsQJMt1xW,0.25
5S5cuxVUcRtDBWqjD9VYEj,1cCbsojaA6GIT7Y3zuMJ1q,1.0
5S5cuxVUcRtDBWqjD9VYEj,1fJELcAJZwkSgAsQJMt1xW,0.5
5S5cuxVUcRtDBWqjD9VYEj,1wMRm72vhW96O6uPkXkMQT,0.25
1cCbsojaA6GIT7Y3zuMJ1q,1fJELcAJZwkSgAsQJMt1xW,1.0
1cCbsojaA6GIT7Y3zuMJ1q,1wMRm72vhW96O6uPkXkMQT,0.5
1cCbsojaA6GIT7Y3zuMJ1q,3t6nSGHd43N2ixrq7Sqopx,0.25
1fJELcAJZwkSgAsQJMt1xW,1wMRm72vhW96O6uPkXkMQT,1.0
1fJELcAJZwkSgAsQJMt1xW,3t6nSGHd43N2ixrq7Sqopx,0.5
1fJELcAJZwkSgAsQJMt1xW,5bx0tMIUHBVBtfcZjo2iab,0.25
1wMRm72vhW96O6uPkXkMQT,3t6nSGHd43N2ixrq7Sqopx,1.0
1wMRm72vhW96O6uPkXkMQT,5bx0tMIUHBVBtfcZjo2iab,0.5
1wMRm72vhW96O6uPkXkMQT,3HgA5R5alihocnOYE9ihpS,0.25
63A66lAc7Kg91xnCfbE4SY,387w7MC59bPZBmOgn3yo6I,1.0
63A66lAc7Kg91xnCfbE4SY,5WQ51za703KiiBqWjF54Nm,0.5
63A66lAc7Kg91xnCfbE4SY,7abPXehMoF3iV4LJddq8ar,0.25
387w7MC59bPZBmOgn3yo6I,5WQ51za703KiiBqWjF54Nm,1.0
387w7MC59bPZBmOgn3yo6I,7abPXehMoF3iV4LJddq8ar,0.5
387w7MC59bPZBmOgn3yo6I,6s8uBC9oil1lRT31fbbLW9,0.25
5WQ51za703KiiBqWjF54Nm,7abPXehMoF3iV4LJddq8ar,1.0
5WQ51za703KiiBqWjF54Nm,6s8uBC9oil1lRT31fbbLW9,0.5
5WQ51za703KiiBqWjF54Nm,2RXwaxD5vfbNjsu5FPWb46,0.25
7abPXehMoF3iV4LJddq8ar,6s8uBC9oil1lRT31fbbLW9,1.0
7abPXehMoF3iV4LJddq8ar,2RXwaxD5vfbNjsu5FPWb46,0.5
7abPXehMoF3iV4LJddq8ar,4ytQeKjRHkcBuiJC2GMbe3,0.25
6s8uBC9oil1lRT31fbbLW9,2RXwaxD5vfbNjsu5FPWb46,1.0
6s8uBC9oil1lRT31fbbLW9,4ytQeKjRHkcBuiJC2GMbe3,0.5
6s8uBC9oil1lRT31fbbLW9,1g1zk6gOFE63kDszT1luxY,0.25
2RXwaxD5vfbNjsu5FPWb46,4ytQeKjRHkcBuiJC2GMbe3,1.0
2RXwaxD5vfbNjsu5FPWb46,1g1zk6gOFE63kDszT1luxY,0.5
2RXwaxD5vfbNjsu5FPWb46,7xAiVZgfZAQFQJT3dI0ibi,0.25
14rWr1hQfVyFjRzZN49Src,6CVL5C50pahDxGdNaq5jti,1.0
14rWr1hQfVyFjRzZN49Src,5liT25TGynubg8APAUzUqC,0.5
14rWr1hQfVyFjRzZN49Src,36YZKmdrHfQN5cLiyDW5OT,0.25
6CVL5C50pahDxGdNaq5jti,5liT25TGynubg8APAUzUqC,1.0
6CVL5C50pahDxGdNaq5jti,36YZKmdrHfQN5cLiyDW5OT,0.5
6CVL5C50pahDxGdNaq5jti,4AVYSOoAyFByDNZWEiRULj,0.25
5liT25TGynubg8APAUzUqC,36YZKmdrHfQN5cLiyDW5OT,1.0
5liT25TGynubg8APAUzUqC,4AVYSOoAyFByDNZWEiRULj,0.5
5liT25TGynubg8APAUzUqC,685wafKZSIbPoZeuzDvcWs,0.25
36YZKmdrHfQN5cLiyDW5OT,4AVYSOoAyFByDNZWEiRULj,1.0
36YZKmdrHfQN5cLiyDW5OT,685wafKZSIbPoZeuzDvcWs,0.5
36YZKmdrHfQN5cLiyDW5OT,5vYuPLbrCpmp1raSasDnjC,0.25
4AVYSOoAyFByDNZWEiRULj,685wafKZSIbPoZeuzDvcWs,1.0
4AVYSOoAyFByDNZWEiRULj,5vYuPLbrCpmp1raSasDnjC,0.5
4AVYSOoAyFByDNZWEiRULj,0G1ds3IRHW8EutuTbvxyoY,0.25
685wafKZSIbPoZeuzDvcWs,5vYuPLbrCpmp1raSasDnjC,1.0
685wafKZSIbPoZeuzDvcWs,0G1ds3IRHW8EutuTbvxyoY,0.5
685wafKZSIbPoZeuzDvcWs,6TVF3IDy7LpY0oBQl9RY07,0.25
5vYuPLbrCpmp1raSasDnjC,0G1ds3IRHW8EutuTbvxyoY,1.0
5vYuPLbrCpmp1raSasDnjC,6TVF3IDy7LpY0oBQl9RY07,0.5
5vYuPLbrCpmp1raSasDnjC,49fueUd2ik003xurF75RB6,0.25
0G1ds3IRHW8EutuTbvxyoY,6TVF3IDy7LpY0oBQl9RY07,1.0
0G1ds3IRHW8EutuTbvxyoY,49fueUd2ik003xurF75RB6,0.5
0G1ds3IRHW8EutuTbvxyoY,0q3e8Pgy4sgy1dzq5JIWVC,0.25
6TVF3IDy7LpY0oBQl9RY07,49fueUd2ik003xurF75RB6,1.0
6TVF3IDy7LpY0oBQl9RY07,0q3e8Pgy4sgy1dzq5JIWVC,0.5
6TVF3IDy7LpY0oBQl9RY07,1HGSEG87jSSNAjUZWTFE1y,0.25
49fueUd2ik003xurF75RB6,0q3e8Pgy4sgy1dzq5JIWVC,1.0
49fueUd2ik003xurF75RB6,1HGSEG87jSSNAjUZWTFE1y,0.5
49fueUd2ik003xurF75RB6,4IfwO7K8jMmpDDmDqbROTT,0.25
0q3e8Pgy4sgy1dzq5JIWVC,1HGSEG87jSSNAjUZWTFE1y,1.0
0q3e8Pgy4sgy1dzq5JIWVC,4IfwO7K8jMmpDDmDqbROTT,0.5
0q3e8Pgy4sgy1dzq5JIWVC,60k1sCmMJW5629S1TOeBTt,0.25
1HGSEG87jSSNAjUZWTFE1y,4IfwO7K8jMmpDDmDqbROTT,1.0
1HGSEG87jSSNAjUZWTFE1y,60k1sCmMJW5629S1TOeBTt,0.5
1HGSEG87jSSNAjUZWTFE1y,1Wh8GeXvt7lANMGHubpaQn,0.25
5nmXuJOBhAAcreDwD4dbZM,0eWl8qxn2jiz1sPovMlukT,1.0
5nmXuJOBhAAcreDwD4dbZM,4O2aCfXPP9FfPoIPixwVBz,0.5
5nmXuJOBhAAcreDwD4dbZM,61sSJHLos9i5TPwaqGNxCz,0.25
0eWl8qxn2jiz1sPovMlukT,4O2aCfXPP9FfPoIPixwVBz,1.0
0eWl8qxn2jiz1sPovMlukT,61sSJHLos9i5TPwaqGNxCz,0.5
0eWl8qxn2jiz1sPovMlukT,2KoCG3sdnhVsxio2GQH34w,0.25
4O2aCfXPP9FfPoIPixwVBz,61sSJHLos9i5TPwaqGNxCz,1.0
4O2aCfXPP9FfPoIPixwVBz,2KoCG3sdnhVsxio2GQH34w,0.5
4O2aCfXPP9FfPoIPixwVBz,6wbDqobV3CSsfX8jKB9KrF,0.25
61sSJHLos9i5TPwaqGNxCz,2KoCG3sdnhVsxio2GQH34w,1.0
61sSJHLos9i5TPwaqGNxCz,6wbDqobV3CSsfX8jKB9KrF,0.5
61sSJHLos9i5TPwaqGNxCz,2vffK7x95PKEtSY70qwo9n,0.25
1qtjEJGrStf2OtAjCDyJmm,3JvBlsDRoPDdeBQKSb5BxO,1.0
1qtjEJGrStf2OtAjCDyJmm,3seHx466iTcUmWE9dOVB3v,0.5
1qtjEJGrStf2OtAjCDyJmm,7HBtUA2lj3ljwCRVYsucmO,0.25
3JvBlsDRoPDdeBQKSb5BxO,3seHx466iTcUmWE9dOVB3v,1.0
3JvBlsDRoPDdeBQKSb5BxO,7HBtUA2lj3ljwCRVYsucmO,0.5
3JvBlsDRoPDdeBQKSb5BxO,7zBkFHiWejDPxIimU8XpVw,0.25
3seHx466iTcUmWE9dOVB3v,7HBtUA2lj3ljwCRVYsucmO,1.0
3seHx466iTcUmWE9dOVB3v,7zBkFHiWejDPxIimU8XpVw,0.5
3seHx466iTcUmWE9dOVB3v,2mR7rBYfObmaGrQWHIBQHv,0.25
7HBtUA2lj3ljwCRVYsucmO,7zBkFHiWejDPxIimU8XpVw,1.0
7HBtUA2lj3ljwCRVYsucmO,2mR7rBYfObmaGrQWHIBQHv,0.5
7HBtUA2lj3ljwCRVYsucmO,6piDHcH0vdPWzIg2uU2q3K,0.25
7zBkFHiWejDPxIimU8XpVw,2mR7rBYfObmaGrQWHIBQHv,1.0
7zBkFHiWejDPxIimU8XpVw,6piDHcH0vdPWzIg2uU2q3K,0.5
7zBkFHiWejDPxIimU8XpVw,5S9alBPKlNUOeXHJXiqeSx,0.25
0L1tKUzrIkBqFxl5rUqeSn,6CVL5C50pahDxGdNaq5jti,1.0
0L1tKUzrIkBqFxl5rUqeSn,36YZKmdrHfQN5cLiyDW5OT,0.5
0L1tKUzrIkBqFxl5rUqeSn,5vYuPLbrCpmp1raSasDnjC,0.25
6CVL5C50pahDxGdNaq5jti,36YZKmdrHfQN5cLiyDW5OT,1.0
6CVL5C50pahDxGdNaq5jti,5vYuPLbrCpmp1raSasDnjC,0.5
6CVL5C50pahDxGdNaq5jti,3yysH58lQjPaKRdALIHisV,0.25
77iRifbhkJGvGBBRNykUwN,6CVL5C50pahDxGdNaq5jti,1.0
77iRifbhkJGvGBBRNykUwN,5k3fT4ylXfQpE2M29sP3iL,0.5
77iRifbhkJGvGBBRNykUwN,5vYuPLbrCpmp1raSasDnjC,0.25
6CVL5C50pahDxGdNaq5jti,5k3fT4ylXfQpE2M29sP3iL,1.0
6CVL5C50pahDxGdNaq5jti,5vYuPLbrCpmp1raSasDnjC,0.5
6CVL5C50pahDxGdNaq5jti,2q2EAq1UZQGenqXZgBkLbu,0.25
3aP0MsLipVga7jVTcDTeH6,7AewiR0SOgfi8AXBnQz6Ih,1.0
3aP0MsLipVga7jVTcDTeH6,3b0tvkTkszyK6JrJj9HuwF,0.5
3aP0MsLipVga7jVTcDTeH6,2UsREIjT72ZEZnhdvpyg7R,0.25
7AewiR0SOgfi8AXBnQz6Ih,3b0tvkTkszyK6JrJj9HuwF,1.0
7AewiR0SOgfi8AXBnQz6Ih,2UsREIjT72ZEZnhdvpyg7R,0.5
7AewiR0SOgfi8AXBnQz6Ih,0Mm52YAVJcZSnpsN1YJwqu,0.25
3b0tvkTkszyK6JrJj9HuwF,2UsREIjT72ZEZnhdvpyg7R,1.0
3b0tvkTkszyK6JrJj9HuwF,0Mm52YAVJcZSnpsN1YJwqu,0.5
3b0tvkTkszyK6JrJj9HuwF,0lgmBKxmBYmsi2OyGnG9E4,0.25
3yysH58lQjPaKRdALIHisV,5vYuPLbrCpmp1raSasDnjC,1.0
3yysH58lQjPaKRdALIHisV,0lgmBKxmBYmsi2OyGnG9E4,0.5
3yysH58lQjPaKRdALIHisV,0f8iBoM9o3cX7EfQK2mDeR,0.25
5vYuPLbrCpmp1raSasDnjC,0lgmBKxmBYmsi2OyGnG9E4,1.0
5vYuPLbrCpmp1raSasDnjC,0f8iBoM9o3cX7EfQK2mDeR,0.5
5vYuPLbrCpmp1raSasDnjC,0qLt7pQhm8LDxFgI0YXdlY,0.25
61xhzNDgit98Mwcz6Rsgam,01AJvnKOeHtFe9stZ7AGfm,1.0
61xhzNDgit98Mwcz6Rsgam,3HgA5R5alihocnOYE9ihpS,0.5
61xhzNDgit98Mwcz6Rsgam,7I633Kjfnn8TQLBvnffQ4q,0.25
01AJvnKOeHtFe9stZ7AGfm,3HgA5R5alihocnOYE9ihpS,1.0
01AJvnKOeHtFe9stZ7AGfm,7I633Kjfnn8TQLBvnffQ4q,0.5
01AJvnKOeHtFe9stZ7AGfm,1P3eYnB5KiF4S2qZ7iQnOP,0.25
3HgA5R5alihocnOYE9ihpS,7I633Kjfnn8TQLBvnffQ4q,1.0
3HgA5R5alihocnOYE9ihpS,1P3eYnB5KiF4S2qZ7iQnOP,0.5
3HgA5R5alihocnOYE9ihpS,1QYpYXj7uPYa0obpLF0HFW,0.25
6nAuitReGgzuoxigAib17w,1f5CM2Y8vBZ21YVGOKVaON,1.0
6nAuitReGgzuoxigAib17w,19AE85xII1CHMeGoDmlmlB,0.5
6nAuitReGgzuoxigAib17w,1wUqPSPW6NOskhRHhIf9uU,0.25
1f5CM2Y8vBZ21YVGOKVaON,19AE85xII1CHMeGoDmlmlB,1.0
1f5CM2Y8vBZ21YVGOKVaON,1wUqPSPW6NOskhRHhIf9uU,0.5
1f5CM2Y8vBZ21YVGOKVaON,0ShILYEuj2JA4Zx31gAhd0,0.25
19AE85xII1CHMeGoDmlmlB,1wUqPSPW6NOskhRHhIf9uU,1.0
19AE85xII1CHMeGoDmlmlB,0ShILYEuj2JA4Zx31gAhd0,0.5
19AE85xII1CHMeGoDmlmlB,6W5Y6TSovS7gxOy6CfB9eA,0.25
1wUqPSPW6NOskhRHhIf9uU,0ShILYEuj2JA4Zx31gAhd0,1.0
1wUqPSPW6NOskhRHhIf9uU,6W5Y6TSovS7gxOy6CfB9eA,0.5
1wUqPSPW6NOskhRHhIf9uU,3xunxIPUCjzbFDzH03wiph,0.25
0ShILYEuj2JA4Zx31gAhd0,6W5Y6TSovS7gxOy6CfB9eA,1.0
0ShILYEuj2JA4Zx31gAhd0,3xunxIPUCjzbFDzH03wiph,0.5
0ShILYEuj2JA4Zx31gAhd0,5BF6J7ZHbncg8ynxI22ER4,0.25
5liT25TGynubg8APAUzUqC,0WrULBQbB1PTGksaR8ZzOs,1.0
5liT25TGynubg8APAUzUqC,1wUqPSPW6NOskhRHhIf9uU,0.5
5liT25TGynubg8APAUzUqC,5hYEaLnayI7QbBV9vXyu5Y,0.25
0WrULBQbB1PTGksaR8ZzOs,1wUqPSPW6NOskhRHhIf9uU,1.0
0WrULBQbB1PTGksaR8ZzOs,5hYEaLnayI7QbBV9vXyu5Y,0.5
0WrULBQbB1PTGksaR8ZzOs,2YdgfEjUO1qhG9j2R58HES,0.25
4oDP7B9QFabv0I5KBtdWwD,7xAiVZgfZAQFQJT3dI0ibi,1.0
4oDP7B9QFabv0I5KBtdWwD,03jaD8yizTrRPD4KPB2dZ5,0.5
4oDP7B9QFabv0I5KBtdWwD,1v5cgIyffYtfEx0swttdoE,0.25
7xAiVZgfZAQFQJT3dI0ibi,03jaD8yizTrRPD4KPB2dZ5,1.0
7xAiVZgfZAQFQJT3dI0ibi,1v5cgIyffYtfEx0swttdoE,0.5
7xAiVZgfZAQFQJT3dI0ibi,2NgSwzg3vh3esashGhgIXT,0.25
03jaD8yizTrRPD4KPB2dZ5,1v5cgIyffYtfEx0swttdoE,1.0
03jaD8yizTrRPD4KPB2dZ5,2NgSwzg3vh3esashGhgIXT,0.5
03jaD8yizTrRPD4KPB2dZ5,4tj8pey83vDcoXZYRSRBRc,0.25
1v5cgIyffYtfEx0swttdoE,2NgSwzg3vh3esashGhgIXT,1.0
1v5cgIyffYtfEx0swttdoE,4tj8pey83vDcoXZYRSRBRc,0.5
1v5cgIyffYtfEx0swttdoE,49QaHhVWcpVW2gi8dJx8B0,0.25
2NgSwzg3vh3esashGhgIXT,4tj8pey83vDcoXZYRSRBRc,1.0
2NgSwzg3vh3esashGhgIXT,49QaHhVWcpVW2gi8dJx8B0,0.5
2NgSwzg3vh3esashGhgIXT,7tjn96gYqIcrk7n6DsI3l6,0.25
4tj8pey83vDcoXZYRSRBRc,49QaHhVWcpVW2gi8dJx8B0,1.0
4tj8pey83vDcoXZYRSRBRc,7tjn96gYqIcrk7n6DsI3l6,0.5
4tj8pey83vDcoXZYRSRBRc,6zh38ovZX3Y3CxRB6KVa11,0.25
49QaHhVWcpVW2gi8dJx8B0,7tjn96gYqIcrk7n6DsI3l6,1.0
49QaHhVWcpVW2gi8dJx8B0,6zh38ovZX3Y3CxRB6KVa11,0.5
49QaHhVWcpVW2gi8dJx8B0,2wVaikw9WmhmIPyNt6BWa2,0.25
7tjn96gYqIcrk7n6DsI3l6,6zh38ovZX3Y3CxRB6KVa11,1.0
7tjn96gYqIcrk7n6DsI3l6,2wVaikw9WmhmIPyNt6BWa2,0.5
7tjn96gYqIcrk7n6DsI3l6,30ijaUgDocRl5Z20cOFTuY,0.25
6zh38ovZX3Y3CxRB6KVa11,2wVaikw9WmhmIPyNt6BWa2,1.0
6zh38ovZX3Y3CxRB6KVa11,30ijaUgDocRl5Z20cOFTuY,0.5
6zh38ovZX3Y3CxRB6KVa11,4m5zY9PRJvqPRDhDMJwSel,0.25
2wVaikw9WmhmIPyNt6BWa2,30ijaUgDocRl5Z20cOFTuY,1.0
2wVaikw9WmhmIPyNt6BWa2,4m5zY9PRJvqPRDhDMJwSel,0.5
2wVaikw9WmhmIPyNt6BWa2,228nYWqXzsBS9Ha0SIpM7q,0.25
30ijaUgDocRl5Z20cOFTuY,4m5zY9PRJvqPRDhDMJwSel,1.0
30ijaUgDocRl5Z20cOFTuY,228nYWqXzsBS9Ha0SIpM7q,0.5
30ijaUgDocRl5Z20cOFTuY,2mR7rBYfObmaGrQWHIBQHv,0.25
4m5zY9PRJvqPRDhDMJwSel,228nYWqXzsBS9Ha0SIpM7q,1.0
4m5zY9PRJvqPRDhDMJwSel,2mR7rBYfObmaGrQWHIBQHv,0.5
4m5zY9PRJvqPRDhDMJwSel,383kL0qjp5qFa09J2ekjr2,0.25
228nYWqXzsBS9Ha0SIpM7q,2mR7rBYfObmaGrQWHIBQHv,1.0
228nYWqXzsBS9Ha0SIpM7q,383kL0qjp5qFa09J2ekjr2,0.5
228nYWqXzsBS9Ha0SIpM7q,2JEdPACPOWnh9VsnlmCtsl,0.25
2mR7rBYfObmaGrQWHIBQHv,383kL0qjp5qFa09J2ekjr2,1.0
2mR7rBYfObmaGrQWHIBQHv,2JEdPACPOWnh9VsnlmCtsl,0.5
2mR7rBYfObmaGrQWHIBQHv,2OuPR1aeHm3oZcvjarDDow,0.25
383kL0qjp5qFa09J2ekjr2,2JEdPACPOWnh9VsnlmCtsl,1.0
383kL0qjp5qFa09J2ekjr2,2OuPR1aeHm3oZcvjarDDow,0.5
383kL0qjp5qFa09J2ekjr2,5fyRqeycMofUoGmDis5Gu6,0.25
2JEdPACPOWnh9VsnlmCtsl,2OuPR1aeHm3oZcvjarDDow,1.0
2JEdPACPOWnh9VsnlmCtsl,5fyRqeycMofUoGmDis5Gu6,0.5
2JEdPACPOWnh9VsnlmCtsl,58yWJFglBzvZ7Zao70lGtJ,0.25
2OuPR1aeHm3oZcvjarDDow,5fyRqeycMofUoGmDis5Gu6,1.0
2OuPR1aeHm3oZcvjarDDow,58yWJFglBzvZ7Zao70lGtJ,0.5
2OuPR1aeHm3oZcvjarDDow,0vBTlZLCQFlPIyUo0YYQDR,0.25
5fyRqeycMofUoGmDis5Gu6,58yWJFglBzvZ7Zao70lGtJ,1.0
5fyRqeycMofUoGmDis5Gu6,0vBTlZLCQFlPIyUo0YYQDR,0.5
5fyRqeycMofUoGmDis5Gu6,33zbOXJSwW7uf4VXXWow2O,0.25
58yWJFglBzvZ7Zao70lGtJ,0vBTlZLCQFlPIyUo0YYQDR,1.0
58yWJFglBzvZ7Zao70lGtJ,33zbOXJSwW7uf4VXXWow2O,0.5
58yWJFglBzvZ7Zao70lGtJ,2xLMifQCjDGFmkHkpNLD9h,0.25
0vBTlZLCQFlPIyUo0YYQDR,33zbOXJSwW7uf4VXXWow2O,1.0
0vBTlZLCQFlPIyUo0YYQDR,2xLMifQCjDGFmkHkpNLD9h,0.5
0vBTlZLCQFlPIyUo0YYQDR,6nAuitReGgzuoxigAib17w,0.25
33zbOXJSwW7uf4VXXWow2O,2xLMifQCjDGFmkHkpNLD9h,1.0
33zbOXJSwW7uf4VXXWow2O,6nAuitReGgzuoxigAib17w,0.5
33zbOXJSwW7uf4VXXWow2O,1xnZssHiiOxlQRYRgpGD1N,0.25
2xLMifQCjDGFmkHkpNLD9h,6nAuitReGgzuoxigAib17w,1.0
2xLMifQCjDGFmkHkpNLD9h,1xnZssHiiOxlQRYRgpGD1N,0.5
2xLMifQCjDGFmkHkpNLD9h,1Ke6bqdvdGJF1ftvuO8qtP,0.25
6nAuitReGgzuoxigAib17w,1xnZssHiiOxlQRYRgpGD1N,1.0
6nAuitReGgzuoxigAib17w,1Ke6bqdvdGJF1ftvuO8qtP,0.5
6nAuitReGgzuoxigAib17w,3F1cVurf5O2SBcJvSvY4cq,0.25
1xnZssHiiOxlQRYRgpGD1N,1Ke6bqdvdGJF1ftvuO8qtP,1.0
1xnZssHiiOxlQRYRgpGD1N,3F1cVurf5O2SBcJvSvY4cq,0.5
1xnZssHiiOxlQRYRgpGD1N,3bKmTDB7cUoYoRdYoIvcoU,0.25
1Ke6bqdvdGJF1ftvuO8qtP,3F1cVurf5O2SBcJvSvY4cq,1.0
1Ke6bqdvdGJF1ftvuO8qtP,3bKmTDB7cUoYoRdYoIvcoU,0.5
1Ke6bqdvdGJF1ftvuO8qtP,03sEEzFv7vnD54KRwU47Ue,0.25
0uOCcuZWM1XbZFqf9dkxLG,3dVqjUsWzNyFjPavDF0OuW,1.0
0uOCcuZWM1XbZFqf9dkxLG,0q3e8Pgy4sgy1dzq5JIWVC,0.5
0uOCcuZWM1XbZFqf9dkxLG,0x3NcHCHAfv88NPaggax0h,0.25
3dVqjUsWzNyFjPavDF0OuW,0q3e8Pgy4sgy1dzq5JIWVC,1.0
