tid1,tid2,weight
2bOtPtzdNZMXxuAETyMSUt,7k2zFjj5UwedYJBoW5Cwz0,1.0
2bOtPtzdNZMXxuAETyMSUt,3TGJJERElA998ZlJcfA1Qz,0.5
4oDP7B9QFabv0I5KBtdWwD,0q3e8Pgy4sgy1dzq5JIWVC,1.0
4oDP7B9QFabv0I5KBtdWwD,2wsW7FXHByxfP6Qzwf4iaj,0.5
0q3e8Pgy4sgy1dzq5JIWVC,2wsW7FXHByxfP6Qzwf4iaj,1.0
0q3e8Pgy4sgy1dzq5JIWVC,6rpi77GqamZNoltbZ5ksdi,0.5
2wsW7FXHByxfP6Qzwf4iaj,6rpi77GqamZNoltbZ5ksdi,1.0
2wsW7FXHByxfP6Qzwf4iaj,2aDxbLGzbGA2brS6QvZSvD,0.5
6rpi77GqamZNoltbZ5ksdi,2aDxbLGzbGA2brS6QvZSvD,1.0
6rpi77GqamZNoltbZ5ksdi,5Lmj1nEkyKxI3Po2a6Dmt3,0.5
2aDxbLGzbGA2brS6QvZSvD,5Lmj1nEkyKxI3Po2a6Dmt3,1.0
2aDxbLGzbGA2brS6QvZSvD,228nYWqXzsBS9Ha0SIpM7q,0.5
5Lmj1nEkyKxI3Po2a6Dmt3,228nYWqXzsBS9Ha0SIpM7q,1.0
5Lmj1nEkyKxI3Po2a6Dmt3,52eYVUkFTOVozbVFIaFrnV,0.5
228nYWqXzsBS9Ha0SIpM7q,52eYVUkFTOVozbVFIaFrnV,1.0
228nYWqXzsBS9Ha0SIpM7q,7pda6TLAbVGxUjIUtbiNt0,0.5
52eYVUkFTOVozbVFIaFrnV,7pda6TLAbVGxUjIUtbiNt0,1.0
52eYVUkFTOVozbVFIaFrnV,6bYWdnmdsTTKiQWWsQ3ZAB,0.5
7pda6TLAbVGxUjIUtbiNt0,6bYWdnmdsTTKiQWWsQ3ZAB,1.0
7pda6TLAbVGxUjIUtbiNt0,2UOYzhusMTypF7oAQwksCj,0.5
7nYvUtkQMx1v80S2FH2s9J,2Lrp4tSV5tx31PVmaTRcmV,1.0
7nYvUtkQMx1v80S2FH2s9J,22wbKQo6jH06dmvaxNp9xH,0.5
2eYY43d0V17SxOX0g7sBAD,3feSwo9dMR0sbvdPU02xbh,1.0
2eYY43d0V17SxOX0g7sBAD,4PevTpnIWy2D1wIQZY3MmX,0.5
6WUZW6jxEjXADXdcR6Bm02,6CVL5C50pahDxGdNaq5jti,1.0
6WUZW6jxEjXADXdcR6Bm02,36YZKmdrHfQN5cLiyDW5OT,0.5
6CVL5C50pahDxGdNaq5jti,36YZKmdrHfQN5cLiyDW5OT,1.0
6CVL5C50pahDxGdNaq5jti,3QbxssGJGFOvHEk6t6l3x7,0.5
4LqQinWUzMl3QmRlO3Wgbh,5liT25TGynubg8APAUzUqC,1.0
4LqQinWUzMl3QmRlO3Wgbh,5vYuPLbrCpmp1raSasDnjC,0.5
5liT25TGynubg8APAUzUqC,5vYuPLbrCpmp1raSasDnjC,1.0
5liT25TGynubg8APAUzUqC,4HUflQIAvLWeFRsffaivKH,0.5
36YZKmdrHfQN5cLiyDW5OT,5liT25TGynubg8APAUzUqC,1.0
36YZKmdrHfQN5cLiyDW5OT,6nAuitReGgzuoxigAib17w,0.5
5liT25TGynubg8APAUzUqC,6nAuitReGgzuoxigAib17w,1.0
5liT25TGynubg8APAUzUqC,2e6CyAvryawG8F9O7kRUWX,0.5
6nAuitReGgzuoxigAib17w,2e6CyAvryawG8F9O7kRUWX,1.0
6nAuitReGgzuoxigAib17w,7yflDT7Hm2j9Y8BFqf5IqT,0.5
2e6CyAvryawG8F9O7kRUWX,7yflDT7Hm2j9Y8BFqf5IqT,1.0
2e6CyAvryawG8F9O7kRUWX,0fbnqrpTlUdy0PUwMdU8Pl,0.5
7yflDT7Hm2j9Y8BFqf5IqT,0fbnqrpTlUdy0PUwMdU8Pl,1.0
7yflDT7Hm2j9Y8BFqf5IqT,49fueUd2ik003xurF75RB6,0.5
0fbnqrpTlUdy0PUwMdU8Pl,49fueUd2ik003xurF75RB6,1.0
0fbnqrpTlUdy0PUwMdU8Pl,1HGSEG87jSSNAjUZWTFE1y,0.5
49fueUd2ik003xurF75RB6,1HGSEG87jSSNAjUZWTFE1y,1.0
49fueUd2ik003xurF75RB6,5p7GiBZNL1afJJDUrOA6C8,0.5
1HGSEG87jSSNAjUZWTFE1y,5p7GiBZNL1afJJDUrOA6C8,1.0
1HGSEG87jSSNAjUZWTFE1y,5EKg3cx2v8v48dqlKp6GjO,0.5
5p7GiBZNL1afJJDUrOA6C8,5EKg3cx2v8v48dqlKp6GjO,1.0
5p7GiBZNL1afJJDUrOA6C8,5IIq5uEYpUZoSjTEjqn7q1,0.5
5azJUob8ahbXB3M9YFwTpd,7whZvq9HRLK28XSDxpr1GR,1.0
5azJUob8ahbXB3M9YFwTpd,7qU7vhCPKhkDiJYGoboISc,0.5
7whZvq9HRLK28XSDxpr1GR,7qU7vhCPKhkDiJYGoboISc,1.0
7whZvq9HRLK28XSDxpr1GR,3F1cVurf5O2SBcJvSvY4cq,0.5
7qU7vhCPKhkDiJYGoboISc,3F1cVurf5O2SBcJvSvY4cq,1.0
7qU7vhCPKhkDiJYGoboISc,7wEGeUzpPNnHKfOtSgYjG4,0.5
3F1cVurf5O2SBcJvSvY4cq,7wEGeUzpPNnHKfOtSgYjG4,1.0
3F1cVurf5O2SBcJvSvY4cq,7KmawNv6JUgZ54gSyVF6VQ,0.5
7wEGeUzpPNnHKfOtSgYjG4,7KmawNv6JUgZ54gSyVF6VQ,1.0
7wEGeUzpPNnHKfOtSgYjG4,5S5cuxVUcRtDBWqjD9VYEj,0.5
7KmawNv6JUgZ54gSyVF6VQ,5S5cuxVUcRtDBWqjD9VYEj,1.0
7KmawNv6JUgZ54gSyVF6VQ,1cCbsojaA6GIT7Y3zuMJ1q,0.5
5S5cuxVUcRtDBWqjD9VYEj,1cCbsojaA6GIT7Y3zuMJ1q,1.0
5S5cuxVUcRtDBWqjD9VYEj,1fJELcAJZwkSgAsQJMt1xW,0.5
1cCbsojaA6GIT7Y3zuMJ1q,1fJELcAJZwkSgAsQJMt1xW,1.0
1cCbsojaA6GIT7Y3zuMJ1q,1wMRm72vhW96O6uPkXkMQT,0.5
1fJELcAJZwkSgAsQJMt1xW,1wMRm72vhW96O6uPkXkMQT,1.0
1fJELcAJZwkSgAsQJMt1xW,3t6nSGHd43N2ixrq7Sqopx,0.5
1wMRm72vhW96O6uPkXkMQT,3t6nSGHd43N2ixrq7Sqopx,1.0
1wMRm72vhW96O6uPkXkMQT,5bx0tMIUHBVBtfcZjo2iab,0.5
3t6nSGHd43N2ixrq7Sqopx,5bx0tMIUHBVBtfcZjo2iab,1.0
3t6nSGHd43N2ixrq7Sqopx,3HgA5R5alihocnOYE9ihpS,0.5
5bx0tMIUHBVBtfcZjo2iab,3HgA5R5alihocnOYE9ihpS,1.0
5bx0tMIUHBVBtfcZjo2iab,0S4YysfsVExB7oX0tairoB,0.5
5FX89IUKm9QJT9ymrmyK4k,5uqphUYsR45kPYplrYSAQh,1.0
5FX89IUKm9QJT9ymrmyK4k,5JpkV4nf0RwaIBQZgpO4pM,0.5
63A66lAc7Kg91xnCfbE4SY,387w7MC59bPZBmOgn3yo6I,1.0
63A66lAc7Kg91xnCfbE4SY,5WQ51za703KiiBqWjF54Nm,0.5
387w7MC59bPZBmOgn3yo6I,5WQ51za703KiiBqWjF54Nm,1.0
387w7MC59bPZBmOgn3yo6I,7abPXehMoF3iV4LJddq8ar,0.5
5WQ51za703KiiBqWjF54Nm,7abPXehMoF3iV4LJddq8ar,1.0
5WQ51za703KiiBqWjF54Nm,6s8uBC9oil1lRT31fbbLW9,0.5
7abPXehMoF3iV4LJddq8ar,6s8uBC9oil1lRT31fbbLW9,1.0
7abPXehMoF3iV4LJddq8ar,2RXwaxD5vfbNjsu5FPWb46,0.5
6s8uBC9oil1lRT31fbbLW9,2RXwaxD5vfbNjsu5FPWb46,1.0
6s8uBC9oil1lRT31fbbLW9,4ytQeKjRHkcBuiJC2GMbe3,0.5
2RXwaxD5vfbNjsu5FPWb46,4ytQeKjRHkcBuiJC2GMbe3,1.0
2RXwaxD5vfbNjsu5FPWb46,1g1zk6gOFE63kDszT1luxY,0.5
4ytQeKjRHkcBuiJC2GMbe3,1g1zk6gOFE63kDszT1luxY,1.0
4ytQeKjRHkcBuiJC2GMbe3,7xAiVZgfZAQFQJT3dI0ibi,0.5
1g1zk6gOFE63kDszT1luxY,7xAiVZgfZAQFQJT3dI0ibi,1.0
1g1zk6gOFE63kDszT1luxY,0Xcy81PsJCOO6mhLZaQyQ4,0.5
14rWr1hQfVyFjRzZN49Src,6CVL5C50pahDxGdNaq5jti,1.0
14rWr1hQfVyFjRzZN49Src,5liT25TGynubg8APAUzUqC,0.5
6CVL5C50pahDxGdNaq5jti,5liT25TGynubg8APAUzUqC,1.0
6CVL5C50pahDxGdNaq5jti,36YZKmdrHfQN5cLiyDW5OT,0.5
5liT25TGynubg8APAUzUqC,36YZKmdrHfQN5cLiyDW5OT,1.0
5liT25TGynubg8APAUzUqC,4AVYSOoAyFByDNZWEiRULj,0.5
36YZKmdrHfQN5cLiyDW5OT,4AVYSOoAyFByDNZWEiRULj,1.0
36YZKmdrHfQN5cLiyDW5OT,685wafKZSIbPoZeuzDvcWs,0.5
4AVYSOoAyFByDNZWEiRULj,685wafKZSIbPoZeuzDvcWs,1.0
4AVYSOoAyFByDNZWEiRULj,5vYuPLbrCpmp1raSasDnjC,0.5
685wafKZSIbPoZeuzDvcWs,5vYuPLbrCpmp1raSasDnjC,1.0
685wafKZSIbPoZeuzDvcWs,0G1ds3IRHW8EutuTbvxyoY,0.5
5vYuPLbrCpmp1raSasDnjC,0G1ds3IRHW8EutuTbvxyoY,1.0
5vYuPLbrCpmp1raSasDnjC,6TVF3IDy7LpY0oBQl9RY07,0.5
0G1ds3IRHW8EutuTbvxyoY,6TVF3IDy7LpY0oBQl9RY07,1.0
0G1ds3IRHW8EutuTbvxyoY,49fueUd2ik003xurF75RB6,0.5
6TVF3IDy7LpY0oBQl9RY07,49fueUd2ik003xurF75RB6,1.0
6TVF3IDy7LpY0oBQl9RY07,0q3e8Pgy4sgy1dzq5JIWVC,0.5
49fueUd2ik003xurF75RB6,0q3e8Pgy4sgy1dzq5JIWVC,1.0
49fueUd2ik003xurF75RB6,1HGSEG87jSSNAjUZWTFE1y,0.5
0q3e8Pgy4sgy1dzq5JIWVC,1HGSEG87jSSNAjUZWTFE1y,1.0
0q3e8Pgy4sgy1dzq5JIWVC,4IfwO7K8jMmpDDmDqbROTT,0.5
1HGSEG87jSSNAjUZWTFE1y,4IfwO7K8jMmpDDmDqbROTT,1.0
1HGSEG87jSSNAjUZWTFE1y,60k1sCmMJW5629S1TOeBTt,0.5
4IfwO7K8jMmpDDmDqbROTT,60k1sCmMJW5629S1TOeBTt,1.0
4IfwO7K8jMmpDDmDqbROTT,1Wh8GeXvt7lANMGHubpaQn,0.5
60k1sCmMJW5629S1TOeBTt,1Wh8GeXvt7lANMGHubpaQn,1.0
60k1sCmMJW5629S1TOeBTt,0kQVd0Kn8DuYaRXBNdgq6l,0.5
6CVL5C50pahDxGdNaq5jti,5k3fT4ylXfQpE2M29sP3iL,1.0
6CVL5C50pahDxGdNaq5jti,6CVL5C50pahDxGdNaq5jti,0.5
5nmXuJOBhAAcreDwD4dbZM,0eWl8qxn2jiz1sPovMlukT,1.0
5nmXuJOBhAAcreDwD4dbZM,4O2aCfXPP9FfPoIPixwVBz,0.5
0eWl8qxn2jiz1sPovMlukT,4O2aCfXPP9FfPoIPixwVBz,1.0
0eWl8qxn2jiz1sPovMlukT,61sSJHLos9i5TPwaqGNxCz,0.5
4O2aCfXPP9FfPoIPixwVBz,61sSJHLos9i5TPwaqGNxCz,1.0
4O2aCfXPP9FfPoIPixwVBz,2KoCG3sdnhVsxio2GQH34w,0.5
61sSJHLos9i5TPwaqGNxCz,2KoCG3sdnhVsxio2GQH34w,1.0
61sSJHLos9i5TPwaqGNxCz,6wbDqobV3CSsfX8jKB9KrF,0.5
2KoCG3sdnhVsxio2GQH34w,6wbDqobV3CSsfX8jKB9KrF,1.0
2KoCG3sdnhVsxio2GQH34w,2vffK7x95PKEtSY70qwo9n,0.5
6wbDqobV3CSsfX8jKB9KrF,2vffK7x95PKEtSY70qwo9n,1.0
6wbDqobV3CSsfX8jKB9KrF,3elZjWWqIVijinJPXVzO4E,0.5
1qtjEJGrStf2OtAjCDyJmm,3JvBlsDRoPDdeBQKSb5BxO,1.0
1qtjEJGrStf2OtAjCDyJmm,3seHx466iTcUmWE9dOVB3v,0.5
3JvBlsDRoPDdeBQKSb5BxO,3seHx466iTcUmWE9dOVB3v,1.0
3JvBlsDRoPDdeBQKSb5BxO,7HBtUA2lj3ljwCRVYsucmO,0.5
3seHx466iTcUmWE9dOVB3v,7HBtUA2lj3ljwCRVYsucmO,1.0
3seHx466iTcUmWE9dOVB3v,7zBkFHiWejDPxIimU8XpVw,0.5
7HBtUA2lj3ljwCRVYsucmO,7zBkFHiWejDPxIimU8XpVw,1.0
7HBtUA2lj3ljwCRVYsucmO,2mR7rBYfObmaGrQWHIBQHv,0.5
7zBkFHiWejDPxIimU8XpVw,2mR7rBYfObmaGrQWHIBQHv,1.0
7zBkFHiWejDPxIimU8XpVw,6piDHcH0vdPWzIg2uU2q3K,0.5
2mR7rBYfObmaGrQWHIBQHv,6piDHcH0vdPWzIg2uU2q3K,1.0
2mR7rBYfObmaGrQWHIBQHv,5S9alBPKlNUOeXHJXiqeSx,0.5
6piDHcH0vdPWzIg2uU2q3K,5S9alBPKlNUOeXHJXiqeSx,1.0
6piDHcH0vdPWzIg2uU2q3K,18rQjB8xZ46yx4ZXbytc18,0.5
3MIPBHB3AsRBt2SmOalXQ2,1Lv5ScZ5HYn0JqSPAlnMPZ,1.0
3MIPBHB3AsRBt2SmOalXQ2,5j438KPaeRPVh2zLORm9El,0.5
1Lv5ScZ5HYn0JqSPAlnMPZ,5j438KPaeRPVh2zLORm9El,1.0
1Lv5ScZ5HYn0JqSPAlnMPZ,0x3NcHCHAfv88NPaggax0h,0.5
0L1tKUzrIkBqFxl5rUqeSn,6CVL5C50pahDxGdNaq5jti,1.0
0L1tKUzrIkBqFxl5rUqeSn,36YZKmdrHfQN5cLiyDW5OT,0.5
6CVL5C50pahDxGdNaq5jti,36YZKmdrHfQN5cLiyDW5OT,1.0
6CVL5C50pahDxGdNaq5jti,5vYuPLbrCpmp1raSasDnjC,0.5
36YZKmdrHfQN5cLiyDW5OT,5vYuPLbrCpmp1raSasDnjC,1.0
36YZKmdrHfQN5cLiyDW5OT,3yysH58lQjPaKRdALIHisV,0.5
5vYuPLbrCpmp1raSasDnjC,3yysH58lQjPaKRdALIHisV,1.0
5vYuPLbrCpmp1raSasDnjC,6m192NGYZHIbO5UBkkM4oN,0.5
0kQVd0Kn8DuYaRXBNdgq6l,3NrZhjTpbvfA9ZgB7zLKfg,1.0
0kQVd0Kn8DuYaRXBNdgq6l,4Q1GscFfPr9SM9g0uVf95h,0.5
77iRifbhkJGvGBBRNykUwN,6CVL5C50pahDxGdNaq5jti,1.0
77iRifbhkJGvGBBRNykUwN,5k3fT4ylXfQpE2M29sP3iL,0.5
6CVL5C50pahDxGdNaq5jti,5k3fT4ylXfQpE2M29sP3iL,1.0
6CVL5C50pahDxGdNaq5jti,5vYuPLbrCpmp1raSasDnjC,0.5
5k3fT4ylXfQpE2M29sP3iL,5vYuPLbrCpmp1raSasDnjC,1.0
5k3fT4ylXfQpE2M29sP3iL,2q2EAq1UZQGenqXZgBkLbu,0.5
5vYuPLbrCpmp1raSasDnjC,2q2EAq1UZQGenqXZgBkLbu,1.0
5vYuPLbrCpmp1raSasDnjC,2zXfpzLG8YDA6JX3RJ0gEF,0.5
3aP0MsLipVga7jVTcDTeH6,7AewiR0SOgfi8AXBnQz6Ih,1.0
3aP0MsLipVga7jVTcDTeH6,3b0tvkTkszyK6JrJj9HuwF,0.5
7AewiR0SOgfi8AXBnQz6Ih,3b0tvkTkszyK6JrJj9HuwF,1.0
7AewiR0SOgfi8AXBnQz6Ih,2UsREIjT72ZEZnhdvpyg7R,0.5
3b0tvkTkszyK6JrJj9HuwF,2UsREIjT72ZEZnhdvpyg7R,1.0
3b0tvkTkszyK6JrJj9HuwF,0Mm52YAVJcZSnpsN1YJwqu,0.5
2UsREIjT72ZEZnhdvpyg7R,0Mm52YAVJcZSnpsN1YJwqu,1.0
2UsREIjT72ZEZnhdvpyg7R,0lgmBKxmBYmsi2OyGnG9E4,0.5
0Mm52YAVJcZSnpsN1YJwqu,0lgmBKxmBYmsi2OyGnG9E4,1.0
0Mm52YAVJcZSnpsN1YJwqu,5FHXxdJeq1iAE9PjDTEgyd,0.5
3yysH58lQjPaKRdALIHisV,5vYuPLbrCpmp1raSasDnjC,1.0
3yysH58lQjPaKRdALIHisV,0lgmBKxmBYmsi2OyGnG9E4,0.5
5vYuPLbrCpmp1raSasDnjC,0lgmBKxmBYmsi2OyGnG9E4,1.0
5vYuPLbrCpmp1raSasDnjC,0f8iBoM9o3cX7EfQK2mDeR,0.5
0lgmBKxmBYmsi2OyGnG9E4,0f8iBoM9o3cX7EfQK2mDeR,1.0
0lgmBKxmBYmsi2OyGnG9E4,0qLt7pQhm8LDxFgI0YXdlY,0.5
0f8iBoM9o3cX7EfQK2mDeR,0qLt7pQhm8LDxFgI0YXdlY,1.0
0f8iBoM9o3cX7EfQK2mDeR,6wbDqobV3CSsfX8jKB9KrF,0.5
61xhzNDgit98Mwcz6Rsgam,01AJvnKOeHtFe9stZ7AGfm,1.0
61xhzNDgit98Mwcz6Rsgam,3HgA5R5alihocnOYE9ihpS,0.5
01AJvnKOeHtFe9stZ7AGfm,3HgA5R5alihocnOYE9ihpS,1.0
01AJvnKOeHtFe9stZ7AGfm,7I633Kjfnn8TQLBvnffQ4q,0.5
3HgA5R5alihocnOYE9ihpS,7I633Kjfnn8TQLBvnffQ4q,1.0
3HgA5R5alihocnOYE9ihpS,1P3eYnB5KiF4S2qZ7iQnOP,0.5
7I633Kjfnn8TQLBvnffQ4q,1P3eYnB5KiF4S2qZ7iQnOP,1.0
7I633Kjfnn8TQLBvnffQ4q,1QYpYXj7uPYa0obpLF0HFW,0.5
1P3eYnB5KiF4S2qZ7iQnOP,1QYpYXj7uPYa0obpLF0HFW,1.0
1P3eYnB5KiF4S2qZ7iQnOP,0Mg6Z3OP9fwIEPWHXsnufL,0.5
6nAuitReGgzuoxigAib17w,1f5CM2Y8vBZ21YVGOKVaON,1.0
6nAuitReGgzuoxigAib17w,19AE85xII1CHMeGoDmlmlB,0.5
1f5CM2Y8vBZ21YVGOKVaON,19AE85xII1CHMeGoDmlmlB,1.0
1f5CM2Y8vBZ21YVGOKVaON,1wUqPSPW6NOskhRHhIf9uU,0.5
19AE85xII1CHMeGoDmlmlB,1wUqPSPW6NOskhRHhIf9uU,1.0
19AE85xII1CHMeGoDmlmlB,0ShILYEuj2JA4Zx31gAhd0,0.5
1wUqPSPW6NOskhRHhIf9uU,0ShILYEuj2JA4Zx31gAhd0,1.0
1wUqPSPW6NOskhRHhIf9uU,6W5Y6TSovS7gxOy6CfB9eA,0.5
0ShILYEuj2JA4Zx31gAhd0,6W5Y6TSovS7gxOy6CfB9eA,1.0
0ShILYEuj2JA4Zx31gAhd0,3xunxIPUCjzbFDzH03wiph,0.5
6W5Y6TSovS7gxOy6CfB9eA,3xunxIPUCjzbFDzH03wiph,1.0
6W5Y6TSovS7gxOy6CfB9eA,5BF6J7ZHbncg8ynxI22ER4,0.5
3xunxIPUCjzbFDzH03wiph,5BF6J7ZHbncg8ynxI22ER4,1.0
3xunxIPUCjzbFDzH03wiph,4hYcY2965SAQsfmynbezhf,0.5
5liT25TGynubg8APAUzUqC,0WrULBQbB1PTGksaR8ZzOs,1.0
5liT25TGynubg8APAUzUqC,1wUqPSPW6NOskhRHhIf9uU,0.5
0WrULBQbB1PTGksaR8ZzOs,1wUqPSPW6NOskhRHhIf9uU,1.0
0WrULBQbB1PTGksaR8ZzOs,5hYEaLnayI7QbBV9vXyu5Y,0.5
1wUqPSPW6NOskhRHhIf9uU,5hYEaLnayI7QbBV9vXyu5Y,1.0
1wUqPSPW6NOskhRHhIf9uU,2YdgfEjUO1qhG9j2R58HES,0.5
5hYEaLnayI7QbBV9vXyu5Y,2YdgfEjUO1qhG9j2R58HES,1.0
5hYEaLnayI7QbBV9vXyu5Y,5iDz8YQok0VO7Gxp8Pmq41,0.5
0kMTNwSxthISMQAguELJlc,3kxfsdsCpFgN412fpnW85Y,1.0
0kMTNwSxthISMQAguELJlc,7AFOSvc2eX7fy5QiudMRz1,0.5
3kxfsdsCpFgN412fpnW85Y,7AFOSvc2eX7fy5QiudMRz1,1.0
3kxfsdsCpFgN412fpnW85Y,5FHXxdJeq1iAE9PjDTEgyd,0.5
4oDP7B9QFabv0I5KBtdWwD,7xAiVZgfZAQFQJT3dI0ibi,1.0
4oDP7B9QFabv0I5KBtdWwD,03jaD8yizTrRPD4KPB2dZ5,0.5
7xAiVZgfZAQFQJT3dI0ibi,03jaD8yizTrRPD4KPB2dZ5,1.0
7xAiVZgfZAQFQJT3dI0ibi,1v5cgIyffYtfEx0swttdoE,0.5
03jaD8yizTrRPD4KPB2dZ5,1v5cgIyffYtfEx0swttdoE,1.0
03jaD8yizTrRPD4KPB2dZ5,2NgSwzg3vh3esashGhgIXT,0.5
1v5cgIyffYtfEx0swttdoE,2NgSwzg3vh3esashGhgIXT,1.0
1v5cgIyffYtfEx0swttdoE,4tj8pey83vDcoXZYRSRBRc,0.5
2NgSwzg3vh3esashGhgIXT,4tj8pey83vDcoXZYRSRBRc,1.0
2NgSwzg3vh3esashGhgIXT,49QaHhVWcpVW2gi8dJx8B0,0.5
4tj8pey83vDcoXZYRSRBRc,49QaHhVWcpVW2gi8dJx8B0,1.0
4tj8pey83vDcoXZYRSRBRc,7tjn96gYqIcrk7n6DsI3l6,0.5
49QaHhVWcpVW2gi8dJx8B0,7tjn96gYqIcrk7n6DsI3l6,1.0
49QaHhVWcpVW2gi8dJx8B0,6zh38ovZX3Y3CxRB6KVa11,0.5
7tjn96gYqIcrk7n6DsI3l6,6zh38ovZX3Y3CxRB6KVa11,1.0
7tjn96gYqIcrk7n6DsI3l6,2wVaikw9WmhmIPyNt6BWa2,0.5
6zh38ovZX3Y3CxRB6KVa11,2wVaikw9WmhmIPyNt6BWa2,1.0
6zh38ovZX3Y3CxRB6KVa11,30ijaUgDocRl5Z20cOFTuY,0.5
2wVaikw9WmhmIPyNt6BWa2,30ijaUgDocRl5Z20cOFTuY,1.0
2wVaikw9WmhmIPyNt6BWa2,4m5zY9PRJvqPRDhDMJwSel,0.5
30ijaUgDocRl5Z20cOFTuY,4m5zY9PRJvqPRDhDMJwSel,1.0
30ijaUgDocRl5Z20cOFTuY,228nYWqXzsBS9Ha0SIpM7q,0.5
4m5zY9PRJvqPRDhDMJwSel,228nYWqXzsBS9Ha0SIpM7q,1.0
4m5zY9PRJvqPRDhDMJwSel,2mR7rBYfObmaGrQWHIBQHv,0.5
228nYWqXzsBS9Ha0SIpM7q,2mR7rBYfObmaGrQWHIBQHv,1.0
228nYWqXzsBS9Ha0SIpM7q,383kL0qjp5qFa09J2ekjr2,0.5
2mR7rBYfObmaGrQWHIBQHv,383kL0qjp5qFa09J2ekjr2,1.0
2mR7rBYfObmaGrQWHIBQHv,2JEdPACPOWnh9VsnlmCtsl,0.5
383kL0qjp5qFa09J2ekjr2,2JEdPACPOWnh9VsnlmCtsl,1.0
383kL0qjp5qFa09J2ekjr2,2OuPR1aeHm3oZcvjarDDow,0.5
2JEdPACPOWnh9VsnlmCtsl,2OuPR1aeHm3oZcvjarDDow,1.0
2JEdPACPOWnh9VsnlmCtsl,5fyRqeycMofUoGmDis5Gu6,0.5
2OuPR1aeHm3oZcvjarDDow,5fyRqeycMofUoGmDis5Gu6,1.0
2OuPR1aeHm3oZcvjarDDow,58yWJFglBzvZ7Zao70lGtJ,0.5
5fyRqeycMofUoGmDis5Gu6,58yWJFglBzvZ7Zao70lGtJ,1.0
5fyRqeycMofUoGmDis5Gu6,0vBTlZLCQFlPIyUo0YYQDR,0.5
58yWJFglBzvZ7Zao70lGtJ,0vBTlZLCQFlPIyUo0YYQDR,1.0
58yWJFglBzvZ7Zao70lGtJ,33zbOXJSwW7uf4VXXWow2O,0.5
0vBTlZLCQFlPIyUo0YYQDR,33zbOXJSwW7uf4VXXWow2O,1.0
0vBTlZLCQFlPIyUo0YYQDR,2xLMifQCjDGFmkHkpNLD9h,0.5
33zbOXJSwW7uf4VXXWow2O,2xLMifQCjDGFmkHkpNLD9h,1.0
33zbOXJSwW7uf4VXXWow2O,6nAuitReGgzuoxigAib17w,0.5
2xLMifQCjDGFmkHkpNLD9h,6nAuitReGgzuoxigAib17w,1.0
2xLMifQCjDGFmkHkpNLD9h,1xnZssHiiOxlQRYRgpGD1N,0.5
6nAuitReGgzuoxigAib17w,1xnZssHiiOxlQRYRgpGD1N,1.0
6nAuitReGgzuoxigAib17w,1Ke6bqdvdGJF1ftvuO8qtP,0.5
1xnZssHiiOxlQRYRgpGD1N,1Ke6bqdvdGJF1ftvuO8qtP,1.0
1xnZssHiiOxlQRYRgpGD1N,3F1cVurf5O2SBcJvSvY4cq,0.5
1Ke6bqdvdGJF1ftvuO8qtP,3F1cVurf5O2SBcJvSvY4cq,1.0
1Ke6bqdvdGJF1ftvuO8qtP,3bKmTDB7cUoYoRdYoIvcoU,0.5
3F1cVurf5O2SBcJvSvY4cq,3bKmTDB7cUoYoRdYoIvcoU,1.0
3F1cVurf5O2SBcJvSvY4cq,03sEEzFv7vnD54KRwU47Ue,0.5
3bKmTDB7cUoYoRdYoIvcoU,03sEEzFv7vnD54KRwU47Ue,1.0
3bKmTDB7cUoYoRdYoIvcoU,0Z1ozhbWc9XPczRSrFYqBb,0.5
0uOCcuZWM1XbZFqf9dkxLG,3dVqjUsWzNyFjPavDF0OuW,1.0
0uOCcuZWM1XbZFqf9dkxLG,0q3e8Pgy4sgy1dzq5JIWVC,0.5
3dVqjUsWzNyFjPavDF0OuW,0q3e8Pgy4sgy1dzq5JIWVC,1.0
3dVqjUsWzNyFjPavDF0OuW,0x3NcHCHAfv88NPaggax0h,0.5
0q3e8Pgy4sgy1dzq5JIWVC,0x3NcHCHAfv88NPaggax0h,1.0
0q3e8Pgy4sgy1dzq5JIWVC,4ir5WlzsgiP6TEbRtkhCGR,0.5
0x3NcHCHAfv88NPaggax0h,4ir5WlzsgiP6TEbRtkhCGR,1.0
0x3NcHCHAfv88NPaggax0h,52eYVUkFTOVozbVFIaFrnV,0.5
4ir5WlzsgiP6TEbRtkhCGR,52eYVUkFTOVozbVFIaFrnV,1.0
4ir5WlzsgiP6TEbRtkhCGR,2UOYzhusMTypF7oAQwksCj,0.5
52eYVUkFTOVozbVFIaFrnV,2UOYzhusMTypF7oAQwksCj,1.0
52eYVUkFTOVozbVFIaFrnV,3HgA5R5alihocnOYE9ihpS,0.5
2UOYzhusMTypF7oAQwksCj,3HgA5R5alihocnOYE9ihpS,1.0
2UOYzhusMTypF7oAQwksCj,7ycWLEP1GsNjVvcjawXz3z,0.5
3HgA5R5alihocnOYE9ihpS,7ycWLEP1GsNjVvcjawXz3z,1.0
3HgA5R5alihocnOYE9ihpS,3iVcZ5G6tvkXZkZKlMpIUs,0.5
7ycWLEP1GsNjVvcjawXz3z,3iVcZ5G6tvkXZkZKlMpIUs,1.0
7ycWLEP1GsNjVvcjawXz3z,0CjJqkWOpIUXdem5hUcxAk,0.5
